id	FAS	BCL6	CASP1	CD36	DDC	FABP4	IL10	NR4A2	ABCB1	PPARA	PPARD	PPARG	SHBG	NR1H4	LPAR6	PARK7	Type
Train.GSE66676_GSM1627749_Control	6.12370556081441	5.91101660897557	8.9800269789633	8.06047378802421	7.38567531744002	4.69726380775322	3.5511557340285	4.42737102698807	7.13725465173485	6.38917443647516	5.02585738631948	5.32520486620743	5.13675739654413	8.91514154057533	9.27572168590102	9.29049202305924	0
Train.GSE66676_GSM1627750_Control	6.54424270847858	5.43754320278116	7.49534602513269	7.33557957913504	7.06839262175545	4.97765536736379	3.3049084706116	4.5781171856579	6.71759712082407	6.96906013453785	4.2096927085836	5.81486081368965	6.56945892231739	9.27893684061208	7.83697960865987	9.4106248694574	0
Train.GSE66676_GSM1627751_Control	6.00653034599149	5.72894099179533	6.89227326690761	7.79664737712716	5.80051874872584	4.4428144279818	3.79448457550864	4.20915628708675	6.91637851194837	6.57677229203827	4.71673934530656	6.6650264835196	4.30254027932736	9.13591741430531	8.05367798617336	9.44626620349032	0
Train.GSE66676_GSM1627752_Control	6.58141805343127	5.22687719943211	5.03555467372752	4.67282917430475	6.09242452367836	5.33230940356477	3.42991276690145	5.02749453315983	6.45740963382152	6.85639197036087	4.61744498350753	4.53818693661862	6.95453438478801	7.27491768909885	5.3101109569645	8.02573820299875	0
Train.GSE66676_GSM1627753_Control	5.64043054748601	6.57542253557741	5.31369544370218	4.80285617095727	6.332221755856	4.92386838762672	4.98938567348	12.6465911041657	5.60354892571477	7.46543734325395	4.04310063934838	4.03316431886886	6.92852222359917	6.30948488981813	3.99777392846563	7.71040075399132	0
Train.GSE66676_GSM1627754_Control	4.90092151817387	7.29503610440884	4.45909955753644	4.64533825789641	6.5551125457733	4.95747017638798	3.8804517308923	4.39768663855067	6.48011842067221	7.94258636389798	4.79698849123828	5.38229395571918	5.25479672717627	6.7377807875224	5.14641355031392	8.17209191154314	0
Train.GSE66676_GSM1627755_Control	6.14535739738724	5.55195783942019	4.69091678288284	4.5771934335982	5.86979475105182	4.55959406126934	3.99806615561134	5.07675422953714	5.83771682910729	7.0167859963973	4.73021407424634	5.48796936509738	6.08520836574887	6.20707835480227	5.23867608570088	7.81166760597669	0
Train.GSE66676_GSM1627756_Control	5.57103676895461	8.3650464525316	5.70733136525827	5.73645652752389	5.94787343567413	4.30166622158605	5.51349282962619	4.3948622650945	6.34407670403829	7.45734621939516	4.07307856548872	5.34552160469604	9.50345500883783	7.0719562184746	5.45047839682179	7.78014244986661	0
Train.GSE66676_GSM1627757_Control	5.88064551298771	7.26174962494575	5.08091323486362	5.19855834301353	7.44296969134715	4.92650793798997	3.2808423146406	3.88311087475394	5.58623896906793	6.53747885235312	4.66685758593203	3.51409238185062	7.3850905290062	6.84397634287846	4.3216009853486	7.88774926082267	0
Train.GSE66676_GSM1627758_Control	6.75018031885523	5.99761978401111	8.07747828016081	9.31956487015892	6.80893064889491	4.94010839616451	3.69468378261125	4.60603949369205	7.83822744098999	5.49078385438121	4.22530195127521	5.94415688659103	6.4728535460336	8.35591632393522	7.92654934444892	9.92006469293966	0
Train.GSE66676_GSM1627759_Control	4.80287944472774	4.74425306599149	5.99054209344568	3.80899698435686	5.99870565423107	6.25404768527704	3.72606042676704	3.96009685222483	6.1550478180861	6.60561714859487	4.91260410154891	4.20450432903853	8.1017615624258	7.21290377012573	4.75477918576056	8.89409929368231	0
Train.GSE66676_GSM1627760_Control	5.27901567108038	3.47599659762123	6.36658134224281	5.07232418811081	6.79119082084945	5.38316950455726	3.51506443841059	4.13039237409242	5.96651001088295	7.93548015047982	4.75374861086465	4.52856321838717	7.53862474788135	7.08619114879764	5.26857967322906	9.67726602263179	0
Train.GSE66676_GSM1627761_Control	6.14790068339436	5.52874937835249	6.18876705075368	5.89426643039637	5.00551760552235	4.94543811432607	4.10247334989901	4.92112036972423	5.44305194278422	6.26040420026246	5.12417584151412	5.93203376580151	7.36756100481102	6.71630180528808	6.52699278063266	8.07708485648232	0
Train.GSE66676_GSM1627762_Control	5.25250081532135	4.17068458036283	5.34215269846094	4.9400512905498	5.63225391628031	5.39746223059356	4.18740274792731	4.27596688083025	5.61743195724276	6.62928883477884	5.08042018923709	4.52352876987017	6.32204238204376	6.88060139396232	4.51170215224628	8.80229442607181	0
Train.GSE66676_GSM1627763_Control	5.45369165398238	4.03528334497824	5.02057032332114	3.75151962203626	6.71257068713637	4.8889877642563	3.5824580464683	5.01535311452853	6.77759905026381	6.35216563594504	4.65322196021771	4.23427238808506	4.80160712482113	6.43538935845003	5.14086698859758	8.81760895554753	0
Train.GSE66676_GSM1627764_Control	5.35393045928854	4.18439612548864	3.98924222827883	5.72888975528151	6.05439653348693	4.70410907147021	3.77579339643796	4.84015043296125	6.64918309590433	5.86171554323386	4.72817354225535	5.17302572995572	7.80851536638047	6.92313239634278	6.66320251428326	8.46963410203981	0
Train.GSE66676_GSM1627765_Control	5.17188617517398	5.91722618688276	5.07283122705398	4.68799902840339	7.11757604513958	4.2812964258471	4.2954940529932	3.88446432546858	6.46380883773669	7.36733099535266	4.91472207451082	5.62817377349375	5.76023046022299	6.54016671310119	3.7040719671666	9.26750340913063	0
Train.GSE66676_GSM1627766_Control	5.24579124977544	4.19673382513931	4.2343075565798	5.04823275930192	6.52790778494998	4.78243136410155	3.83740284232379	3.31341910973049	5.73133186666359	6.49096003906206	4.76558354604159	4.5327953266767	9.91398442512967	6.73148077238897	4.15543081043551	8.3656646439274	0
Train.GSE66676_GSM1627767_Control	4.79678539463507	5.47962185691279	6.10604953320641	5.24095057366786	6.16585523097969	5.8923779237028	4.04058750549642	4.89364849124101	4.99589779697187	6.28594861384139	5.36711042284717	4.81419488453001	6.74342096264014	5.74051463898481	5.48409298264421	8.5543782679969	0
Train.GSE66676_GSM1627768_Control	4.86857864018754	4.73737947489278	5.08860780360824	3.32699366816218	6.46225726245883	5.1921802452365	4.36150783346855	3.74311592894942	5.49208239878144	7.1162832820456	5.36092191186048	4.93781420028261	5.81819338385125	6.53007982316569	4.38826531145124	8.685331559159	0
Train.GSE66676_GSM1627769_Control	5.40395785632588	4.82367137101707	4.76360497761831	4.63335381596538	6.28089770306522	4.98913584825844	4.22686855911798	5.80124529850153	6.00224111318527	5.85140009587062	4.79087742122251	4.32807854497781	6.48891466004929	6.86528940349727	5.06938412392188	8.59604106001362	0
Train.GSE66676_GSM1627770_Control	5.33648439658744	4.75153393790866	5.10514335594285	3.7865417575234	5.99884443201927	5.03502129750879	4.36216455057103	5.01287683302932	5.86913296589451	6.50471274295186	5.91815255330077	4.70548178449916	6.00631908635282	6.65586700237974	4.2692165452409	8.48993871888781	0
Train.GSE66676_GSM1627771_Control	4.95467628603091	6.81027156480977	5.25746907222552	4.33691456375215	5.85405821273659	4.95285580168359	4.26167817388533	3.40308125579555	4.8085698499325	7.44446809243882	6.01695294696491	4.93930831345324	8.19133533872972	6.21869930450178	4.09547374826141	8.13580713394343	0
Train.GSE66676_GSM1627772_Control	5.86241328950797	4.81195986562478	5.72062862093004	6.06869025096948	5.11979428307713	5.11021424165533	5.48213855715191	4.58053797423643	5.86277095341474	6.09958796467195	5.09296186725543	5.89622305918517	8.33036976243744	7.4943669050842	4.88593115213787	8.76764581309244	0
Train.GSE66676_GSM1627773_Control	5.50969238258524	3.53110096507185	6.10795926083659	5.5049797132424	6.54018494534268	4.68283783876288	3.79406817356564	4.30496733703751	4.97305694257508	5.70859911533006	5.05619469871321	3.91164287185243	7.75572738006687	6.02160802620528	3.97585570634775	8.60238173471686	0
Train.GSE66676_GSM1627774_Treat	5.00452484080581	4.32628258062005	4.66181403729375	5.44770961830104	8.10704513674679	5.17156108419251	3.93376200460389	4.65249427516978	5.28082441959431	6.49089383895776	6.91905304308936	3.5127735760189	4.91927406542319	6.49085938612211	4.14088954493477	8.74874474778447	1
Train.GSE66676_GSM1627775_Treat	7.01715753857901	4.10285777834553	5.69002671746623	8.94369606823392	6.63098085256692	4.9663661905987	3.74729331752447	3.94100800819993	5.72077329405488	5.95739087619395	4.67357615404976	4.12790156868197	10.8202563694256	6.98684915741292	4.97323633723682	9.12246593275457	1
Train.GSE66676_GSM1627776_Treat	6.49664533068216	6.4970580696696	6.74048317067565	8.11005305287577	8.55126996056346	4.34986741849012	4.73426334750669	3.69335967903517	8.01660819128496	5.09419300510218	4.26020076241225	5.15114941082552	5.05915297605513	8.65764335136619	5.55417960820841	9.74049312079301	1
Train.GSE66676_GSM1627777_Treat	5.5705568755504	5.1801446346624	6.33143570377395	7.00360304878777	7.22710767282722	4.9297422432151	3.78996910417871	5.09301005185849	6.73260803955618	6.9413539197752	4.69479122081095	5.30413961630081	5.441346759084	8.70094746265337	6.25692129872257	9.68897326003117	1
Train.GSE66676_GSM1627778_Treat	6.15717738058239	4.4875861487716	5.76907657490921	7.45507754421287	9.50229832389413	5.11352893927731	3.86856803800593	4.54532951778639	8.31747020546227	6.70180075124463	4.31765820356322	5.22666250149873	4.66990795381558	9.37415510770809	7.02638343071351	9.71293026010647	1
Train.GSE66676_GSM1627779_Treat	6.88777186828795	6.17096504593278	7.04626583857075	8.21789260609719	7.37121726051042	4.57955742877977	4.65082274879973	3.40333709978048	7.8100591032246	5.35669701423658	4.07516646428717	5.70954838506712	5.57983128432945	8.36038834058061	5.2233573269244	10.0334109632529	1
Train.GSE66676_GSM1627780_Treat	5.80631792354123	5.60344322588392	7.97407325134336	6.4528686593208	8.45978951212487	5.21015538967298	4.57219133995095	4.18265085024802	6.71117514664232	5.8072071129106	4.1919812818659	5.32449199819028	4.06663006223489	8.73590686096781	6.69589193479277	9.4272706614851	1
Train.GSE66676_GSM1627781_Treat	4.99031656823098	4.20359214320732	8.14788882472115	6.82883655623367	8.20630505093967	5.47002232374326	4.62480736986849	4.13750555756075	6.34306039114037	5.86717852295198	4.42648306776381	4.86231565793628	5.74172728339337	7.79053984947213	5.13431699538863	9.2556544566854	1
Train.GSE66676_GSM1627782_Treat	5.88083702324374	4.67976014838816	8.09141596682439	4.89020726809703	7.62560054156741	4.98395277178373	4.11709793460431	4.15909806920155	7.65401218939079	5.36385103884118	4.95457710778664	4.03426708204641	5.21428099404485	8.64691852142627	7.56833980715021	9.25251239076969	1
Train.GSE66676_GSM1627783_Treat	4.76070769406811	6.03914279074041	4.66011826855022	6.30206878127789	8.33784410342401	4.68399161853249	2.78548926424314	3.96785216806097	5.22674655450731	7.0143402703218	5.70174639155881	4.2990509957695	11.1209601856881	7.45043343594512	4.96411020533933	8.90567984641948	1
Train.GSE66676_GSM1627784_Treat	4.81653107076072	4.72506795758044	6.30970586576542	6.4268044081578	6.76078985656205	5.17341680868647	3.62869381715171	3.79057534849756	5.7525658992494	7.38638338536997	4.7069953163444	3.87317127624964	8.25881875716369	7.31799365816471	4.98499767663772	9.25782956791953	1
Train.GSE66676_GSM1627785_Treat	5.57594300835424	7.4149730325739	6.2073070219825	6.71667540251033	7.95032906106987	5.3520889106861	3.9603612122559	3.41676278314741	6.47956434418566	7.33794109127066	4.76088596170861	5.75022332477595	5.57313506198316	7.0089303206828	5.08605925035982	9.39005185290134	1
Train.GSE66676_GSM1627786_Treat	5.31532214070804	5.23818578772899	6.39377580586988	4.70953289878466	6.07066301599857	5.04230425316419	4.5823459183565	2.43383253435247	5.02315001101225	6.24184095546025	4.36287094906005	5.65353296207914	6.04082823628089	7.18970835738623	5.64120938495803	9.3830233592129	1
Train.GSE66676_GSM1627787_Treat	5.39218481922462	4.27348589537832	4.77828212354218	5.27143930257211	6.3437733888482	5.13187031574389	4.21027670977381	5.23641096575534	4.53969930127776	6.73994083800155	4.03747677078072	5.14861872936465	5.07786312016313	6.89487851986861	6.23892672263247	8.50431778591436	1
Train.GSE66676_GSM1627788_Treat	5.22274295320339	5.06210592602624	4.77506117489718	5.02716410584847	6.09229006022554	5.06648673276117	3.65706399597899	3.81373103085192	5.09989643547899	6.79056258664573	4.90604417464345	4.4220621914585	6.2153741660423	6.6764269791144	4.16228796148179	8.61101275359557	1
Train.GSE66676_GSM1627789_Treat	5.29692746883991	3.94750632844092	4.70384177900521	4.8424177646296	4.88189104413331	4.89895567709169	4.32221233572424	3.98178377389951	4.86259610241527	7.2372073347854	5.02650473268803	4.2549019156016	5.83619198352043	5.90691399431039	3.84704508011987	8.96054861980538	1
Train.GSE66676_GSM1627790_Treat	5.41311905121941	3.87733838900464	5.56152561234587	5.76426364015309	6.74674813299706	4.98794708290871	3.58722826630062	3.36050088914312	7.00042204784205	6.21421050303919	4.64701014175434	5.10962557624321	9.73113714358195	6.55144795259654	4.54098551721833	8.84168262002927	1
Train.GSE66676_GSM1627791_Treat	7.37497843068567	5.80104424240647	7.37919454020978	8.60654617435914	8.74783899029948	6.72906179392157	3.81200448880204	4.04755657795765	7.41850235828839	6.1444657509331	4.61078205259221	6.39931802362325	6.71765353648122	9.15046130211928	7.48085741560665	9.33871307247587	1
Train.GSE66676_GSM1627792_Treat	4.76222934365104	4.26427625787086	5.08419923857551	5.59209252854108	6.19273857381686	4.92177892968266	3.75207869236686	5.34146050596755	5.24034647572094	6.73370331706314	4.82385599702242	5.31211282684767	5.26691564328725	7.11282371362378	5.77407656204714	8.22519711991393	1
Train.GSE66676_GSM1627793_Treat	4.78458462645614	5.12591155724841	5.11406601978349	5.51674629749015	6.04187992748039	5.1599302397408	4.00208584161225	3.86432255732542	5.4226292906972	6.58192928016318	7.80066661906252	5.05788372427638	5.58990620972762	6.46514153571936	4.63703879379959	8.34321354514746	1
Train.GSE66676_GSM1627794_Treat	4.63266185039317	4.74576073230697	5.51417853466525	5.69517249654316	7.63526393377296	4.31572744729439	4.11369960401575	4.24546451232835	5.36806565992336	7.72224520119175	4.23794588144932	5.80476572966728	10.8202563694256	7.78901651739878	4.61736740172735	9.14278915864899	1
Train.GSE66676_GSM1627795_Treat	4.94185478616609	4.91726813953533	5.04981402155516	3.59129512984082	7.02864680702507	4.79814212269341	4.09803004528364	5.13837587485389	5.70537679880884	6.33284035438667	5.44379728411665	5.04232137901231	7.28349678810031	5.97764237399423	3.97585570634775	8.6437446347931	1
Train.GSE66676_GSM1627796_Treat	5.55657290097971	3.90518912411563	5.68164039651037	6.07950370785289	5.48090055948641	5.49409389160754	3.89941642181115	3.73062930111028	6.42228346160109	6.28740722280611	5.46898965899587	4.57443918495578	7.11794562604331	6.55674385588443	4.75906684335997	8.28657047075814	1
Train.GSE66676_GSM1627797_Treat	5.15152945465166	6.7456324624841	7.1842577551159	4.62272720230338	5.16516886737258	4.80325969425216	4.53755781196713	4.52668389643961	5.33107080782639	6.40927058147025	6.18224731604668	4.37730353639431	5.00435423465006	7.42264943232175	4.52541719269902	9.09313378119248	1
Train.GSE66676_GSM1627798_Treat	5.83182381086966	3.57763788959127	5.31719468346664	5.79435901490698	5.31205185365217	5.81482010321558	3.95400909804045	3.39698640345597	6.71556677205487	6.46246677861496	4.61903515490066	4.83017985868995	5.28618021798772	7.40433940990764	5.00855948852937	8.90288562652542	1
Train.GSE66676_GSM1627799_Treat	6.24341586470742	7.69394075646607	5.81983470659695	7.75990356078192	6.06365797344582	12.5841889313328	4.05631263259874	3.63411558106006	6.4484738222104	6.69737343538044	4.81699908775276	5.78842286666607	5.89638773661915	7.47984947890718	5.82592790610064	9.76867079574415	1
Train.GSE66676_GSM1627800_Treat	7.40443673201404	5.36996731483952	8.84493507273317	8.86549801959289	8.24048681113574	4.19117357148181	3.42301218565535	4.19592807203496	8.53772547598026	5.36784290513042	3.78341775638255	5.48237917049355	5.16651914010487	8.94378662016881	6.69257965099891	9.64316637652198	1
Train.GSE66676_GSM1627801_Treat	7.3817192936275	3.81771247718192	7.16337941564952	8.02734807341198	6.76631652018969	4.72282189058519	3.55847271721759	3.37989314251353	7.04902442282775	6.33669393601359	4.1971435120244	5.77305474156586	4.66735636452221	9.58055659113649	7.01612096248995	9.04958431816124	1
Train.GSE66676_GSM1627802_Treat	6.70318727887064	5.54359840062128	7.66162027059008	7.46883434917138	7.13735080137477	5.8574876234698	4.35394187511422	5.69894085614452	7.07716923131768	5.5588169660128	4.12471515230134	4.88377953199942	6.532325669013	8.04094846551546	6.11104495351842	9.4436408964792	1
Train.GSE66676_GSM1627803_Treat	6.71002203400025	5.76844650389889	7.22808318517568	10.9420856856638	7.07886782806919	4.41271119723161	3.71510624116419	3.73799256306529	7.16884460155689	6.06057035875471	4.18084557098948	5.01351714662162	6.14136750156405	9.60202699121827	8.19328417667901	9.37799533801521	1
Train.GSE66676_GSM1627804_Treat	5.89403409185968	5.61006081189674	7.46791591759668	6.0345569445721	6.04964429306083	5.21983076350871	3.58215566793429	5.98951620254411	6.14409759689239	5.33271050977883	4.9463232536241	5.16645716036917	5.37341541511689	7.25856797335754	6.7358807840999	9.18744872287278	1
Train.GSE66676_GSM1627805_Treat	7.48089552508794	5.07859861731239	7.18533983772846	9.06461540340506	7.69992503534925	23.6729615941902	3.39477262858142	4.15295781356324	7.93482042979952	6.65334153934089	4.83674352792058	6.15135706768843	5.02422687015016	8.36934095602393	6.94150080538443	8.82304709149913	1
Train.GSE66676_GSM1627806_Treat	5.50254912455292	4.34082832413652	4.0294896296598	6.032492591733	6.44162826781749	5.58065342741985	3.95906581972957	4.75787172809508	7.10126320938474	7.67448771039359	4.8992368877435	4.95362604935268	5.22382641556657	7.37052215305852	4.74656492869263	8.4183719049977	1
Train.GSE89632_GSM2385757_Control	5.91113036890249	6.63940831583304	5.20687437332248	6.748999128526	5.86321517387358	5.31661405351564	4.59190974003666	7.10526212665151	6.40099842361816	6.34394990877882	4.00329598029636	5.08567008297688	7.33563365837754	7.03729268986849	6.07669208134614	8.57662867536847	0
Train.GSE89632_GSM2385758_Control	5.59769991475625	5.46717142774986	4.71920923147215	5.74016842909275	7.51746603948847	7.6545137577439	4.18438906592734	7.94177877250678	5.93184531606502	6.80890810666048	4.0919403289589	4.75672972076839	8.39387245986014	5.86804757105851	5.80283569128721	7.96013916715083	0
Train.GSE89632_GSM2385759_Control	6.23415481621736	5.33124363644997	6.73848453445406	5.2925957042591	6.01722421981345	4.52875166709256	4.4205957743477	5.6534121578235	6.48075067507398	6.6338213352532	5.61255469312124	5.64640573674039	8.150293878497	8.36389128916995	5.6948711881873	8.91571584830332	0
Train.GSE89632_GSM2385760_Control	3.87050282113095	6.28525735286884	4.66635249561003	6.9966484717644	7.38055995378572	2.67800487680878	3.586987734641	4.88969292702781	6.79726443918558	6.82903749881907	3.68379979658466	6.5107862130571	7.62325261051589	5.89879112998046	5.20771029320928	8.64807617664168	0
Train.GSE89632_GSM2385761_Control	6.05593835265991	6.75929375206605	4.99188964054932	5.94174064538328	5.23571968389912	3.57138786690313	4.28000938538379	6.22494210782712	6.39601978073342	5.71234177500446	5.06887283824826	4.86539764824428	7.67957392105615	7.25832095040067	3.00477487459161	8.43053492088799	0
Train.GSE89632_GSM2385762_Control	5.39444866419668	6.26913717807414	4.84137252740954	6.87417818656541	5.87926903155634	4.25129145247084	4.6484809389123	4.91496209690388	5.97108759347249	6.0435054429798	4.50975842639404	5.29378775430899	8.36015492200413	6.3057280525499	5.27274254795706	8.4494325506797	0
Train.GSE89632_GSM2385763_Control	5.65016329244325	6.57411269137376	6.63727764406332	5.77481687813705	7.20398139705411	5.04967355620879	4.92890852334559	7.60569202428093	7.2457785012184	5.393818354944	5.77666865128707	6.20475742891963	6.54887247631337	7.46914681952795	6.60356442370946	8.41547104095297	0
Train.GSE89632_GSM2385764_Control	5.60818528756794	5.86974742547064	7.65700569784554	5.20431795551513	7.13808423839015	4.70268657267039	4.96367195141562	7.3880538342048	5.34207036459768	5.70817102132226	5.74585240784019	5.00677908902692	6.9855908068712	7.68088068039247	6.06114657215658	9.3394445511469	0
Train.GSE89632_GSM2385765_Control	5.4985291975989	6.74611996307806	5.82251952920739	8.24304873868807	5.65292238709041	3.36105895108417	5.18923991494246	4.72224102096681	5.18491142684546	5.59770938017725	4.52445536933698	4.95693550275145	7.52321029330737	7.54481994942548	3.91686537916502	9.14360308971035	0
Train.GSE89632_GSM2385766_Control	4.27262443199638	6.62757528075367	4.25770533421991	5.59702776151756	6.37103164743029	2.9653603533591	3.85532205404884	5.06696772866684	6.78310619103564	6.40406342837742	4.78437335707568	4.50171042582259	7.41635104801866	7.04685764189453	4.13614033838316	9.10933510330364	0
Train.GSE89632_GSM2385767_Control	3.22688893842194	5.16104272790426	3.34729415231683	7.19526531242023	4.47241330225928	2.09879552247995	3.94778904891265	6.80830905815435	5.2115882362496	4.83192672789789	4.10602405970882	4.2296623870048	6.29741833679467	4.86835932452428	1.96966462889217	7.36241301729761	0
Train.GSE89632_GSM2385768_Control	5.18689029581667	6.50563351275974	5.31353208320089	5.63894479010025	7.15871610925507	5.56702096116137	4.68688084772894	5.20682026666453	5.21900618189114	6.51859343370998	4.45554373191851	4.90430867606049	8.47821238115701	7.51617630019076	4.31183617189032	8.76550076262562	0
Train.GSE89632_GSM2385769_Control	5.0431554401515	6.95824017713516	5.2047928280323	7.03643344520711	5.41238136349246	3.04619193089583	5.39952542199408	5.80338494697155	3.64493332729501	5.54879706533741	4.9343323839096	5.26858532394574	7.05592576608119	7.60745049605759	4.30640767396771	9.16524805891378	0
Train.GSE89632_GSM2385770_Control	5.144080674421	6.76708234316067	5.53865803350089	5.42824917816233	6.74224037157608	4.53171055392107	4.93178581025504	4.78488236671814	5.9565950778093	6.9382454571	5.09886166627287	4.86405636524753	8.4272606629228	8.16237376570819	4.09230692142417	8.81006585015217	0
Train.GSE89632_GSM2385771_Control	5.96798834808332	6.15686294759356	5.0735757461528	6.53282999358584	5.9945308156906	2.52709264162855	4.61388710262148	4.53483991440426	5.19688334990019	6.6207571124481	4.76298288275609	5.11442652411377	5.72041871798009	7.19739439015259	4.74477219016131	9.0591794287913	0
Train.GSE89632_GSM2385772_Control	4.48770840826229	6.30096537402099	4.32267582952031	7.68474916552432	6.8853564397258	2.22675044330372	3.27489382885967	5.48155678040384	6.99950311578416	7.47106266033894	4.61698514954817	5.76133657345506	7.880714692877	6.95275426792959	4.52864914290466	9.76184127570595	0
Train.GSE89632_GSM2385774_Control	5.83586490082473	6.15883753227592	6.17861267764664	7.05693430707352	7.02647957255022	4.06847839765937	4.02122517598034	4.24983403931604	6.11771444802612	7.05750935833532	4.6293851782566	4.27759876036786	6.86318627951721	8.08312402374547	5.4581706332383	8.4005329868011	0
Train.GSE89632_GSM2385775_Control	5.31460230060172	7.05128798929311	5.56190076323158	5.89975220789329	5.73379108050034	4.07656825477945	4.79837192671768	5.27435587181321	6.18469546416969	5.0359332355353	5.00052591843424	4.06214094893309	6.43893281767436	8.2211529283584	4.45438029757559	8.25061922452898	0
Train.GSE89632_GSM2385776_Control	5.17145471821584	7.13608749213261	4.84310877486135	5.38481531545983	6.8553298878442	2.76893306945326	4.30377229682022	4.12582465810232	7.0198519163066	6.28401851302271	4.9062877753675	6.25269853048893	6.56780620551043	7.49006152523368	3.80851301545948	9.12701226594285	0
Train.GSE89632_GSM2385778_Control	5.41537246372616	7.12421598356164	4.90065070435729	7.32677374131903	4.95441358383619	3.1022927973515	4.23334119174674	5.03894337131363	6.07285322783794	5.42227115977181	5.66121318589689	4.25708416463367	6.18546361754053	7.90277795538584	5.20671764177539	7.9301864754637	0
Train.GSE89632_GSM2385779_Control	6.1595301250624	6.33297888274024	5.85381622078556	4.07116495363997	6.77243288155881	5.72489815540501	4.44630487774235	5.37377734883806	6.24504198364353	5.58625271657155	6.03870115345889	4.08992192475265	8.32139674895792	7.03141441601378	5.38987224220828	8.03693347690165	0
Train.GSE89632_GSM2385780_Control	6.09954471633475	6.40652608931027	6.83747434816527	3.80122725650189	5.86687293931821	5.66531332066955	5.17344846662946	5.1320772121511	5.83715387221678	5.66631549048938	6.83291439854118	4.61682697192989	5.45856424611604	6.80876634571026	5.3775012388019	9.00091335926065	0
Train.GSE89632_GSM2385781_Control	5.82503868446787	6.8461132950364	5.82465673272146	7.51405366149136	5.35321916998617	5.92020865493128	4.40445027613307	5.59336629524773	6.53419173170589	6.79697369896876	4.75851205761562	5.66564298937447	6.98785128233578	8.00028944515472	4.95627701596334	8.89645398221445	0
Train.GSE89632_GSM2385782_Control	3.49232722047741	4.78932712508546	3.44776093289661	8.14678945600818	6.83829761080181	1.33773216485911	4.09451603145163	6.26143994589248	6.14634008864513	6.58926395749685	4.55878795916142	4.42830946124588	5.61874302105339	6.85205436546145	4.99917758866349	9.24318081286632	0
Train.GSE89632_GSM2385721_Treat	6.10013761569355	4.50882066516966	6.55055112970414	5.36780565322593	6.62289912447559	8.6087950380197	3.44816117431163	4.07785579192177	7.67072633165246	5.77870193644473	4.91396567922555	5.16698546831151	7.75897017964164	6.93643149299542	6.32498762314617	8.95265692402651	1
Train.GSE89632_GSM2385728_Treat	6.19603086209764	4.45102164054964	7.73905466615543	5.31170424372329	7.76110950166147	6.62610540996021	3.96036135658933	3.91855629318213	7.01396124834483	6.32215286243726	4.78802563867209	4.89952613182343	6.8209972083865	7.59996342619395	6.40546895724322	9.28024538108451	1
Train.GSE89632_GSM2385729_Treat	5.5680066594056	3.90160214376446	7.55329274171149	5.42702244272841	6.86545570489738	10.6920423642307	3.81002192481968	3.6938300716238	5.96879796726795	6.61572274162749	5.60268623230776	5.73858146263964	4.15359620190216	8.46687046831311	7.6234570659779	9.57990878815393	1
Train.GSE89632_GSM2385731_Treat	5.4985291975989	4.85631662319585	5.11200008048103	7.23754319048436	8.60972722043015	7.49703981325161	3.25168304330632	2.82991554024851	6.00794638563662	7.87890889548433	4.01458494159125	4.81763212315794	5.80531529061322	6.93329813480461	4.68170488169101	9.49770453515684	1
Train.GSE89632_GSM2385732_Treat	6.46893223176477	4.3401883114218	6.81872634528923	5.57537422070054	7.08809115806551	5.17714910014764	3.62171673918818	3.70806530301403	7.40195975962497	6.74274330908355	5.12019402227156	4.97382640122625	5.91830587354212	7.9835267133231	6.53189696898728	9.12100583834271	1
Train.GSE89632_GSM2385735_Treat	5.62112899631209	4.54919100899974	5.45356456034407	6.88605445610509	7.41619636406229	7.20677723597508	3.2117058804263	2.84376882900016	6.2570548172772	7.31955438007991	4.13918082492725	5.18228864968053	6.36716880228198	7.44579120660796	5.18230966911072	9.53128807367869	1
Train.GSE89632_GSM2385736_Treat	6.01964514716671	3.82636624910089	6.20000234993875	3.63486122005386	8.07829426193282	8.29462630767914	3.81241035440471	3.94968803788696	6.11771437212523	6.34860561500284	5.3280529563864	4.42270093575018	8.29882507886247	7.28138684415497	5.5833070315092	9.24635773495744	1
Train.GSE89632_GSM2385737_Treat	5.83663913878588	4.70329588868499	6.4178707569768	8.25282926270165	6.5478702147744	8.58870616160155	3.49660274949221	2.7974553022296	6.79013711804637	6.95149062685684	4.12639103506034	5.25498445685334	5.17270700851556	8.55830207516085	7.07865120991184	9.00342529423508	1
Train.GSE89632_GSM2385739_Treat	5.9742992444192	4.42563509984778	7.01561622805788	6.62033465013429	7.13743852619425	6.82684649033111	3.61777138490326	3.63886779299423	7.47622726107108	7.36697792812973	4.83605633328544	5.56564579197773	5.68347883556354	7.68088068039247	5.86381242887801	9.43852985030515	1
Train.GSE89632_GSM2385741_Treat	6.8959099364051	4.31350341765366	8.03723593861837	5.99820572592693	5.93155733830557	7.73964632851211	3.68912694559023	4.1111838959788	6.60614197902402	6.36584184193654	5.39833943418759	5.14904717759128	7.73396106950504	7.82941700041467	5.97672837538443	9.2659667313354	1
Train.GSE89632_GSM2385742_Treat	6.47415368065195	4.63692438830651	6.79817328115728	6.23629013348415	6.09853434163881	5.69817966787444	3.51928330454369	3.66315639575509	6.74336091843962	7.37364795641623	4.6308197158538	4.9938281684379	6.15073617000861	7.71712883194456	5.80420756451257	9.07776270884493	1
